gn_code;douanerecht;type_duty
8537109160;"Cond: Y cert: Y-035 (01):0.000 % ; Y (01):2.100 %";DUT 3TH
8537109170;2.100 %;DUT 3TH
8537109199;2.100 %;DUT 3TH
8537109199;2.100 %;DUT 3TH
8537109199;"Cond: Y cert: Y-035 (01):0.000 % ; Y (01):2.100 %";DUT 3TH
8537109500;0.000 %;DUT 3TH
8537109800;2.100 %;DUT 3TH
8537109810;2.100 %;DUT 3TH
8537109840;2.100 %;DUT 3TH
8537109848;2.100 %;DUT 3TH
8537109898;2.100 %;DUT 3TH
8537109899;2.100 %;DUT 3TH
8537209100;2.100 %;DUT 3TH
8537209190;2.100 %;DUT 3TH
8537209900;2.100 %;DUT 3TH
8537209990;2.100 %;DUT 3TH
8538100000;0.000 %;DUT 3TH
8538100090;0.000 %;DUT 3TH
8538100090;0.600 %;DUT 3TH
8538100090;1.100 %;DUT 3TH
8538901100;0.000 %;DUT 3TH
8538901900;0.000 %;DUT 3TH
8538909110;3.200 %;DUT 3TH
8538909189;3.200 %;DUT 3TH
8538909900;1.700 %;DUT 3TH
8538909910;1.700 %;DUT 3TH
8538909999;1.700 %;DUT 3TH
8539100090;2.700 %;DUT 3TH
8539213000;2.700 %;DUT 3TH
8539219290;2.700 %;DUT 3TH
8539219890;2.700 %;DUT 3TH
8539229090;2.700 %;DUT 3TH
8539293000;2.700 %;DUT 3TH
8539299290;2.700 %;DUT 3TH
8539299890;2.700 %;DUT 3TH
8539319090;2.700 %;DUT 3TH
8539322000;2.700 %;DUT 3TH
8539329090;2.700 %;DUT 3TH
8539392000;0.000 %;DUT 3TH
8539398090;2.700 %;DUT 3TH
8539410000;2.700 %;DUT 3TH
8539490000;2.700 %;DUT 3TH
8539500000;3.700 %;DUT 3TH
8539510000;2.700 %;DUT 3TH
8539520000;3.700 %;DUT 3TH
8539901000;2.700 %;DUT 3TH
8539909000;2.700 %;DUT 3TH
8540600080;2.600 %;DUT 3TH
8540710000;2.700 %;DUT 3TH
8540710090;2.700 %;DUT 3TH
8540990090;2.700 %;DUT 3TH
8541100000;0.000 %;DUT 3TH
8541210000;0.000 %;DUT 3TH
8541290000;0.000 %;DUT 3TH
8541300000;0.000 %;DUT 3TH
8541401000;0.000 %;DUT 3TH
8541409000;0.000 %;DUT 3TH
8541409033;0.000 %;DUT 3TH
8541409041;0.000 %;DUT 3TH
8541409049;0.000 %;DUT 3TH
8541409051;0.000 %;DUT 3TH
8541409069;0.000 %;DUT 3TH
8541409090;0.000 %;DUT 3TH
8541410000;0.000 %;DUT 3TH
8541430000;0.000 %;DUT 3TH
8541490000;0.000 %;DUT 3TH
8541500000;0.000 %;DUT 3TH
8541600000;0.000 %;DUT 3TH
8541900000;0.000 %;DUT 3TH
8542311100;0.000 %;DUT 3TH
8542311900;0.000 %;DUT 3TH
8542319000;0.000 %;DUT 3TH
8542326100;0.000 %;DUT 3TH
8542331000;0.000 %;DUT 3TH
8542339000;0.000 %;DUT 3TH
8542391900;0.000 %;DUT 3TH
8542399000;0.000 %;DUT 3TH
8542900000;0.000 %;DUT 3TH
8543100000;4.000 %;DUT 3TH
8543200000;0.000 %;DUT 3TH
8543200000;0.900 %;DUT 3TH
8543200000;1.900 %;DUT 3TH
8543304000;0.000 %;DUT 3TH
8543307000;3.700 %;DUT 3TH
8543700490;0.000 %;DUT 3TH
8543700490;0.900 %;DUT 3TH
8543700500;0.000 %;DUT 3TH
8543700600;0.000 %;DUT 3TH
8543700900;0.000 %;DUT 3TH
8543701000;0.000 %;DUT 3TH
8543703000;3.700 %;DUT 3TH
8543705000;3.700 %;DUT 3TH
8543707000;3.700 %;DUT 3TH
8543709030;3.700 %;DUT 3TH
8543709034;3.700 %;DUT 3TH
8543709055;3.700 %;DUT 3TH
8543709099;3.700 %;DUT 3TH
8543709099;3.700 %;DUT 3TH
8543709099;3.700 %;DUT 3TH
8543900000;0.000 %;DUT 3TH
8543900090;0.000 %;DUT 3TH
8543909000;0.000 %;DUT 3TH
8544111000;3.700 %;DUT 3TH
8544119000;3.700 %;DUT 3TH
8544190000;3.700 %;DUT 3TH
8544200000;3.700 %;DUT 3TH
8544200010;3.700 %;DUT 3TH
8544200090;3.700 %;DUT 3TH
8544200090;3.700 %;DUT 3TH
8544200090;3.700 %;DUT 3TH
8544300085;3.700 %;DUT 3TH
8544300089;3.700 %;DUT 3TH
8544421000;0.000 %;DUT 3TH
8544429000;3.300 %;DUT 3TH
8544429090;3.300 %;DUT 3TH
8544492000;0.000 %;DUT 3TH
8544499100;3.700 %;DUT 3TH
8544499110;3.700 %;DUT 3TH
8544499190;3.700 %;DUT 3TH
8544499320;3.700 %;DUT 3TH
8544499390;3.700 %;DUT 3TH
8544499500;3.700 %;DUT 3TH
8544499500;3.700 %;DUT 3TH
8544499590;3.700 %;DUT 3TH
8544499900;3.700 %;DUT 3TH
8544499900;3.700 %;DUT 3TH
8544601000;3.700 %;DUT 3TH
8544601090;3.700 %;DUT 3TH
8544609000;3.700 %;DUT 3TH
8544700000;0.000 %;DUT 3TH
8544700010;0.000 %;DUT 3TH
8544700090;0.000 %;DUT 3TH
8544700099;0.000 %;DUT 3TH
8545110010;2.700 %;DUT 3TH
8545110090;2.700 %;DUT 3TH
8545190000;2.700 %;DUT 3TH
8545200000;2.700 %;DUT 3TH
8546100000;3.700 %;DUT 3TH
8546200000;4.700 %;DUT 3TH
8546901000;3.700 %;DUT 3TH
8546909000;3.700 %;DUT 3TH
8547200000;3.700 %;DUT 3TH
8547200090;3.700 %;DUT 3TH
8547200090;3.700 %;DUT 3TH
8547200090;3.700 %;DUT 3TH
8547200090;3.700 %;DUT 3TH
8547200090;3.700 %;DUT 3TH
8547900000;3.700 %;DUT 3TH
8548009000;2.700 %;DUT 3TH
8548009099;2.700 %;DUT 3TH
8548109900;0.000 %;DUT 3TH
8548903000;0.000 %;DUT 3TH
8548909060;2.700 %;DUT 3TH
8548909065;2.700 %;DUT 3TH
8548909099;2.700 %;DUT 3TH
8549199000;0.000 %;DUT 3TH
8549210000;0.000 %;DUT 3TH
8549290000;0.000 %;DUT 3TH
8549990000;0.000 %;DUT 3TH
8602900000;1.700 %;DUT 3TH
8603100000;1.700 %;DUT 3TH
8603900000;1.700 %;DUT 3TH
8607110000;1.700 %;DUT 3TH
8607191000;2.700 %;DUT 3TH
8607199000;1.700 %;DUT 3TH
8607211000;1.700 %;DUT 3TH
8607219000;1.700 %;DUT 3TH
8607290000;1.700 %;DUT 3TH
8607300000;1.700 %;DUT 3TH
8607911000;3.700 %;DUT 3TH
8607919000;1.700 %;DUT 3TH
8607991000;3.700 %;DUT 3TH
8607998000;1.700 %;DUT 3TH
8608000000;1.700 %;DUT 3TH
8609001000;0.000 %;DUT 3TH
8609009000;0.000 %;DUT 3TH
8701100000;3.000 %;DUT 3TH
8701201000;16.000 %;DUT 3TH
8701209000;16.000 %;DUT 3TH
8701211000;16.000 %;DUT 3TH
8701219000;16.000 %;DUT 3TH
8701290000;16.000 %;DUT 3TH
8701911000;0.000 %;DUT 3TH
8701911000;0.000 %;DUT 3TH
8701919000;7.000 %;DUT 3TH
8701919000;7.000 %;DUT 3TH
8701921000;0.000 %;DUT 3TH
8701921000;0.000 %;DUT 3TH
8701929000;7.000 %;DUT 3TH
8701931000;0.000 %;DUT 3TH
8701939000;7.000 %;DUT 3TH
8701941000;0.000 %;DUT 3TH
8701949000;7.000 %;DUT 3TH
8701951000;0.000 %;DUT 3TH
8701959000;7.000 %;DUT 3TH
8701959000;7.000 %;DUT 3TH
8702101100;16.000 %;DUT 3TH
8702101900;16.000 %;DUT 3TH
8702109100;10.000 %;DUT 3TH
8702109900;10.000 %;DUT 3TH
8702201000;16.000 %;DUT 3TH
8702209000;10.000 %;DUT 3TH
8702309000;10.000 %;DUT 3TH
8702400000;10.000 %;DUT 3TH
8702909000;10.000 %;DUT 3TH
8703101100;5.000 %;DUT 3TH
8703101800;10.000 %;DUT 3TH
8703211000;10.000 %;DUT 3TH
8703219000;10.000 %;DUT 3TH
8703221000;10.000 %;DUT 3TH
8703221000;10.000 %;DUT 3TH
8703229000;10.000 %;DUT 3TH
8703231100;10.000 %;DUT 3TH
8703231900;10.000 %;DUT 3TH
8703239000;10.000 %;DUT 3TH
8703241000;10.000 %;DUT 3TH
8703249000;10.000 %;DUT 3TH
8703311000;10.000 %;DUT 3TH
8703319000;10.000 %;DUT 3TH
8703321100;10.000 %;DUT 3TH
8703321900;10.000 %;DUT 3TH
8703329000;10.000 %;DUT 3TH
8703339000;10.000 %;DUT 3TH
8703401000;10.000 %;DUT 3TH
8703401010;10.000 %;DUT 3TH
8703401090;10.000 %;DUT 3TH
8703409000;10.000 %;DUT 3TH
8703409090;10.000 %;DUT 3TH
8703500000;10.000 %;DUT 3TH
8703601000;10.000 %;DUT 3TH
8703609000;10.000 %;DUT 3TH
8703609090;10.000 %;DUT 3TH
8703801000;10.000 %;DUT 3TH
8703809000;10.000 %;DUT 3TH
8703900000;10.000 %;DUT 3TH
8704101000;0.000 %;DUT 3TH
8704219100;10.000 %;DUT 3TH
8704219900;10.000 %;DUT 3TH
8704221000;3.500 %;DUT 3TH
8704229100;22.000 %;DUT 3TH
8704229900;22.000 %;DUT 3TH
8704231000;3.500 %;DUT 3TH
8704239100;22.000 %;DUT 3TH
8704239900;22.000 %;DUT 3TH
8704313900;22.000 %;DUT 3TH
8704319100;10.000 %;DUT 3TH
8704321000;3.500 %;DUT 3TH
8704329900;22.000 %;DUT 3TH
8704900000;10.000 %;DUT 3TH
8705100000;3.700 %;DUT 3TH
8705300000;3.700 %;DUT 3TH
8705903000;3.700 %;DUT 3TH
8705908000;3.700 %;DUT 3TH
8706001100;19.000 %;DUT 3TH
8706009900;10.000 %;DUT 3TH
8707101000;4.500 %;DUT 3TH
8707109000;4.500 %;DUT 3TH
8707909000;4.500 %;DUT 3TH
8708101000;3.000 %;DUT 3TH
8708109000;4.500 %;DUT 3TH
8708109090;4.500 %;DUT 3TH
8708219000;4.500 %;DUT 3TH
8708219090;4.500 %;DUT 3TH
8708221000;3.000 %;DUT 3TH
8708229000;4.500 %;DUT 3TH
8708291000;3.000 %;DUT 3TH
8708291099;3.000 %;DUT 3TH
8708299000;4.500 %;DUT 3TH
8708299010;4.500 %;DUT 3TH
8708299090;4.500 %;DUT 3TH
8708299090;4.500 %;DUT 3TH
8708299090;4.500 %;DUT 3TH
8708299099;4.500 %;DUT 3TH
8708309110;4.500 %;DUT 3TH
8708309190;4.500 %;DUT 3TH
8708309900;4.500 %;DUT 3TH
8708309910;4.500 %;DUT 3TH
8708309990;4.500 %;DUT 3TH
8708402090;3.000 %;DUT 3TH
8708405010;4.500 %;DUT 3TH
8708405040;4.500 %;DUT 3TH
8708405090;4.500 %;DUT 3TH
8708409100;4.500 %;DUT 3TH
8708409900;3.500 %;DUT 3TH
8708409900;3.500 %;DUT 3TH
8708502000;3.000 %;DUT 3TH
8708503500;4.500 %;DUT 3TH
8708505500;4.500 %;DUT 3TH
8708505550;4.500 %;DUT 3TH
8708505590;4.500 %;DUT 3TH
8708509190;4.500 %;DUT 3TH
8708509900;3.500 %;DUT 3TH
8708509950;3.500 %;DUT 3TH
8708509990;3.500 %;DUT 3TH
8708705050;4.500 %;DUT 3TH
8708705080;4.500 %;DUT 3TH
8708705085;4.500 %;DUT 3TH
8708709190;3.000 %;DUT 3TH
8708709900;4.500 %;DUT 3TH
8708709900;4.500 %;DUT 3TH
8708709980;4.500 %;DUT 3TH
8708709985;4.500 %;DUT 3TH
8708709990;4.500 %;DUT 3TH
8708802010;3.000 %;DUT 3TH
8708802090;3.000 %;DUT 3TH
8708803500;4.500 %;DUT 3TH
8708803510;4.500 %;DUT 3TH
8708803590;4.500 %;DUT 3TH
8708803590;4.500 %;DUT 3TH
8708803590;4.500 %;DUT 3TH
8708803590;4.500 %;DUT 3TH
8708805500;3.500 %;DUT 3TH
8708809100;4.500 %;DUT 3TH
8708809120;4.500 %;DUT 3TH
8708809190;4.500 %;DUT 3TH
8708809900;3.500 %;DUT 3TH
8708809900;3.500 %;DUT 3TH
8708809910;3.500 %;DUT 3TH
8708809930;3.500 %;DUT 3TH
8708809990;3.500 %;DUT 3TH
8708899790;2.70%;DUT 3TH
8708912000;3.000 %;DUT 3TH
8708913500;4.500 %;DUT 3TH
8708913510;4.500 %;DUT 3TH
8708913590;4.500 %;DUT 3TH
8708919100;4.500 %;DUT 3TH
8708919900;3.500 %;DUT 3TH
8708919990;3.500 %;DUT 3TH
8708923500;4.500 %;DUT 3TH
8708929900;3.500 %;DUT 3TH
8708929900;3.500 %;DUT 3TH
8708929900;3.500 %;DUT 3TH
8708929990;3.500 %;DUT 3TH
8708939000;4.500 %;DUT 3TH
8708939090;4.500 %;DUT 3TH
8708942090;3.000 %;DUT 3TH
8708943500;4.500 %;DUT 3TH
8708943590;4.500 %;DUT 3TH
8708943590;4.500 %;DUT 3TH
8708943590;4.500 %;DUT 3TH
8708943590;4.500 %;DUT 3TH
8708949100;4.500 %;DUT 3TH
8708949900;3.500 %;DUT 3TH
8708949900;3.500 %;DUT 3TH
8708949990;3.500 %;DUT 3TH
8708959100;4.500 %;DUT 3TH
8708959990;3.500 %;DUT 3TH
8708991000;3.000 %;DUT 3TH
8708991090;3.000 %;DUT 3TH
8708999300;4.500 %;DUT 3TH
8708999300;4.500 %;DUT 3TH
8708999390;4.500 %;DUT 3TH
8708999700;3.500 %;DUT 3TH
8708999750;3.500 %;DUT 3TH
8708999790;3.500 %;DUT 3TH
8708999790;3.500 %;DUT 3TH
8708999790;3.500 %;DUT 3TH
8708999790;3.500 %;DUT 3TH
8709111000;2.000 %;DUT 3TH
8709119000;4.000 %;DUT 3TH
8709199000;4.000 %;DUT 3TH
8709900000;3.500 %;DUT 3TH
8709900000;3.500 %;DUT 3TH
8710000000;1.700 %;DUT 3TH
8711100000;8.000 %;DUT 3TH
8711201000;8.000 %;DUT 3TH
8711209200;8.000 %;DUT 3TH
8711209800;8.000 %;DUT 3TH
8711301000;6.000 %;DUT 3TH
8711309000;6.000 %;DUT 3TH
8711400000;6.000 %;DUT 3TH
8711500000;6.000 %;DUT 3TH
8711601000;6.000 %;DUT 3TH
8711609000;6.000 %;DUT 3TH
8711609010;6.000 %;DUT 3TH
8711609090;6.000 %;DUT 3TH
8711900000;6.000 %;DUT 3TH
8711900000;6.000 %;DUT 3TH
8712003000;14.000 %;DUT 3TH
8712003010;14.000 %;DUT 3TH
8712003090;14.000 %;DUT 3TH
8712007000;15.000 %;DUT 3TH
8712007091;15.000 %;DUT 3TH
8712007099;15.000 %;DUT 3TH
8712007099;15.000 %;DUT 3TH
8713100000;0.000 %;DUT 3TH
8713900000;0.000 %;DUT 3TH
8714101000;3.700 %;DUT 3TH
8714102000;3.700 %;DUT 3TH
8714103000;3.700 %;DUT 3TH
8714104000;3.700 %;DUT 3TH
8714105000;3.700 %;DUT 3TH
8714109000;3.700 %;DUT 3TH
8714109010;3.700 %;DUT 3TH
8714109030;3.700 %;DUT 3TH
8714109090;3.700 %;DUT 3TH
8714109090;3.700 %;DUT 3TH
8714109090;3.700 %;DUT 3TH
8714200000;0.000 %;DUT 3TH
8714911021;4.700 %;DUT 3TH
8714911023;4.700 %;DUT 3TH
8714911029;4.700 %;DUT 3TH
8714911031;4.700 %;DUT 3TH
8714911033;4.700 %;DUT 3TH
8714911039;4.700 %;DUT 3TH
8714911039;4.700 %;DUT 3TH
8714911070;4.700 %;DUT 3TH
8714911089;4.700 %;DUT 3TH
8714913021;4.700 %;DUT 3TH
8714913025;4.700 %;DUT 3TH
8714913029;4.700 %;DUT 3TH
8714913031;4.700 %;DUT 3TH
8714913031;4.700 %;DUT 3TH
8714913031;4.700 %;DUT 3TH
8714913034;4.700 %;DUT 3TH
8714913035;4.700 %;DUT 3TH
8714913039;4.700 %;DUT 3TH
8714913039;4.700 %;DUT 3TH
8714913071;4.700 %;DUT 3TH
8714913071;4.700 %;DUT 3TH
8714913071;4.700 %;DUT 3TH
8714913072;4.700 %;DUT 3TH
8714913089;4.700 %;DUT 3TH
8714913089;4.700 %;DUT 3TH
8714919000;4.700 %;DUT 3TH
8714921000;4.700 %;DUT 3TH
8714929000;4.700 %;DUT 3TH
8714930019;4.700 %;DUT 3TH
8714930090;4.700 %;DUT 3TH
8714942000;4.700 %;DUT 3TH
8714942005;4.700 %;DUT 3TH
8714942091;4.700 %;DUT 3TH
8714942099;4.700 %;DUT 3TH
8714949011;4.700 %;DUT 3TH
8714949019;4.700 %;DUT 3TH
8714949090;4.700 %;DUT 3TH
8714950000;4.700 %;DUT 3TH
8714961010;4.700 %;DUT 3TH
8714961090;4.700 %;DUT 3TH
8714963000;4.700 %;DUT 3TH
8714963010;4.700 %;DUT 3TH
8714963090;4.700 %;DUT 3TH
8714969000;4.700 %;DUT 3TH
8714991010;4.700 %;DUT 3TH
8714991020;4.700 %;DUT 3TH
8714991029;4.700 %;DUT 3TH
8714991089;4.700 %;DUT 3TH
8714991090;4.700 %;DUT 3TH
8714991099;4.700 %;DUT 3TH
8714993000;4.700 %;DUT 3TH
8714993000;4.700 %;DUT 3TH
8714995090;4.700 %;DUT 3TH
8714995090;4.700 %;DUT 3TH
8714995091;4.700 %;DUT 3TH
8714995099;4.700 %;DUT 3TH
8714999000;4.700 %;DUT 3TH
8714999011;4.700 %;DUT 3TH
8714999019;4.700 %;DUT 3TH
8714999030;4.700 %;DUT 3TH
8714999040;4.700 %;DUT 3TH
8714999089;4.700 %;DUT 3TH
8714999089;4.700 %;DUT 3TH
8715001000;2.700 %;DUT 3TH
8715009000;2.700 %;DUT 3TH
8716109800;2.700 %;DUT 3TH
8716200000;2.700 %;DUT 3TH
8716310000;2.700 %;DUT 3TH
8716391000;2.700 %;DUT 3TH
8716393000;2.700 %;DUT 3TH
8716395000;2.700 %;DUT 3TH
8716398000;2.700 %;DUT 3TH
8716400000;2.700 %;DUT 3TH
8716800000;1.700 %;DUT 3TH
8716901000;1.700 %;DUT 3TH
8716903000;1.700 %;DUT 3TH
8716905000;1.700 %;DUT 3TH
8716909000;1.700 %;DUT 3TH
8716909010;1.700 %;DUT 3TH
8716909050;1.700 %;DUT 3TH
8716909085;1.700 %;DUT 3TH
8716909090;1.700 %;DUT 3TH
8716909090;1.700 %;DUT 3TH
8716909095;1.700 %;DUT 3TH
8716909096;1.700 %;DUT 3TH
8716909098;1.700 %;DUT 3TH
8801009090;2.700 %;DUT 3TH
8802110090;7.500 %;DUT 3TH
8802300090;2.700 %;DUT 3TH
8803200090;2.700 %;DUT 3TH
8803300099;2.700 %;DUT 3TH
8804000000;2.700 %;DUT 3TH
8805290000;0.000 %;DUT 3TH
8806211000;0.000 %;DUT 3TH
8807200010;0.000 %;DUT 3TH
8807300010;0.000 %;DUT 3TH
8807300040;2.700 %;DUT 3TH
8807300099;2.700 %;DUT 3TH
8807909090;2.700 %;DUT 3TH
8901109000;1.700 %;DUT 3TH
8901901000;0.000 %;DUT 3TH
8901909000;1.700 %;DUT 3TH
8903101000;2.700 %;DUT 3TH
8903109000;1.700 %;DUT 3TH
8903110000;2.700 %;DUT 3TH
8903120000;2.700 %;DUT 3TH
8903210000;1.700 %;DUT 3TH
8903310000;1.700 %;DUT 3TH
8903329000;1.700 %;DUT 3TH
8903919000;1.700 %;DUT 3TH
8903929100;1.700 %;DUT 3TH
8903939000;1.700 %;DUT 3TH
8903991000;2.700 %;DUT 3TH
8903999900;1.700 %;DUT 3TH
8905101000;0.000 %;DUT 3TH
8905109000;1.700 %;DUT 3TH
8905909000;1.700 %;DUT 3TH
8907100000;2.700 %;DUT 3TH
8907900000;2.700 %;DUT 3TH
9001101000;2.900 %;DUT 3TH
9001109010;2.900 %;DUT 3TH
9001109090;2.900 %;DUT 3TH
9001300000;2.900 %;DUT 3TH
9001402000;2.900 %;DUT 3TH
9001900000;0.000 %;DUT 3TH
9001900090;0.000 %;DUT 3TH
9001900090;1.000 %;DUT 3TH
9001900090;1.500 %;DUT 3TH
9002110020;6.700 %;DUT 3TH
9002110090;6.700 %;DUT 3TH
9002190000;0.000 %;DUT 3TH
9002200000;0.000 %;DUT 3TH
9002900000;0.000 %;DUT 3TH
9002900090;1.700 %;DUT 3TH
9002900090;2.500 %;DUT 3TH
9002900090;3.400 %;DUT 3TH
9003110000;2.200 %;DUT 3TH
9003110010;2.200 %;DUT 3TH
9003110090;2.200 %;DUT 3TH
9003110090;2.200 %;DUT 3TH
9003190020;2.200 %;DUT 3TH
9003190020;2.200 %;DUT 3TH
9003190040;2.200 %;DUT 3TH
9003190090;2.200 %;DUT 3TH
9003900020;2.200 %;DUT 3TH
9003900090;2.200 %;DUT 3TH
9004101000;2.900 %;DUT 3TH
9004109100;2.900 %;DUT 3TH
9004109100;2.900 %;DUT 3TH
9004109100;2.900 %;DUT 3TH
9004109900;2.900 %;DUT 3TH
9004901000;2.900 %;DUT 3TH
9004909000;2.900 %;DUT 3TH
9004909000;2.900 %;DUT 3TH
9005100000;4.200 %;DUT 3TH
9005800000;4.200 %;DUT 3TH
9006531000;4.200 %;DUT 3TH
9006590000;4.200 %;DUT 3TH
9006690000;3.200 %;DUT 3TH
9006910000;3.700 %;DUT 3TH
9006910000;3.700 %;DUT 3TH
9006910000;3.700 %;DUT 3TH
9006990000;3.200 %;DUT 3TH
9007100000;3.700 %;DUT 3TH
9007200000;3.700 %;DUT 3TH
9007200090;3.700 %;DUT 3TH
9007910000;3.700 %;DUT 3TH
9007920000;3.700 %;DUT 3TH
9008500000;3.700 %;DUT 3TH
9008900000;3.700 %;DUT 3TH
9010100000;2.700 %;DUT 3TH
9010600000;0.000 %;DUT 3TH
9010600000;0.700 %;DUT 3TH
9010600000;1.400 %;DUT 3TH
9010600000;2.000 %;DUT 3TH
9010600000;2.000 %;DUT 3TH
9010900080;2.700 %;DUT 3TH
9010900080;2.700 %;DUT 3TH
9010902000;0.000 %;DUT 3TH
9010908000;2.700 %;DUT 3TH
9011109000;1.700 %;DUT 3TH
9011209000;6.700 %;DUT 3TH
9011800000;0.000 %;DUT 3TH
9011800000;1.700 %;DUT 3TH
9011900000;0.000 %;DUT 3TH
9011901000;0.000 %;DUT 3TH
9011909000;5.000 %;DUT 3TH
9012100000;0.000 %;DUT 3TH
9012109000;0.000 %;DUT 3TH
9012109000;1.900 %;DUT 3TH
9012900000;0.000 %;DUT 3TH
9013101000;0.000 %;DUT 3TH
9013200000;0.000 %;DUT 3TH
9013800000;4.700 %;DUT 3TH
9013809000;4.700 %;DUT 3TH
9013809090;4.700 %;DUT 3TH
9013900500;4.700 %;DUT 3TH
9013901000;0.000 %;DUT 3TH
9013908000;0.000 %;DUT 3TH
9014100090;0.000 %;DUT 3TH
9014100090;0.700 %;DUT 3TH
9014208000;0.000 %;DUT 3TH
9014800000;0.000 %;DUT 3TH
9014900000;0.000 %;DUT 3TH
9015100000;0.000 %;DUT 3TH
9015109090;0.000 %;DUT 3TH
9015200000;0.000 %;DUT 3TH
9015201000;0.000 %;DUT 3TH
9015301000;3.700 %;DUT 3TH
9015301000;3.700 %;DUT 3TH
9015309000;2.700 %;DUT 3TH
9015400000;0.000 %;DUT 3TH
9015802000;0.000 %;DUT 3TH
9015804000;0.000 %;DUT 3TH
9015808000;0.000 %;DUT 3TH
9015900000;0.000 %;DUT 3TH
9015900090;0.000 %;DUT 3TH
9015900090;0.000 %;DUT 3TH
9016001000;3.700 %;DUT 3TH
9016009000;3.700 %;DUT 3TH
9017101000;0.000 %;DUT 3TH
9017109000;2.700 %;DUT 3TH
9017201000;2.700 %;DUT 3TH
9017209000;2.700 %;DUT 3TH
9017300000;2.700 %;DUT 3TH
9017801000;2.700 %;DUT 3TH
9017809000;2.700 %;DUT 3TH
9017900000;2.700 %;DUT 3TH
9018110000;0.000 %;DUT 3TH
9018120000;0.000 %;DUT 3TH
9018140000;0.000 %;DUT 3TH
9018191000;0.000 %;DUT 3TH
9018199000;0.000 %;DUT 3TH
9018200000;0.000 %;DUT 3TH
9018311000;0.000 %;DUT 3TH
9018319000;0.000 %;DUT 3TH
9018321000;0.000 %;DUT 3TH
9018329000;0.000 %;DUT 3TH
9018390000;0.000 %;DUT 3TH
9018491000;0.000 %;DUT 3TH
9018499000;0.000 %;DUT 3TH
9018501000;0.000 %;DUT 3TH
9018509000;0.000 %;DUT 3TH
9018901000;0.000 %;DUT 3TH
9018902000;0.000 %;DUT 3TH
9018903000;0.000 %;DUT 3TH
9018904000;0.000 %;DUT 3TH
9018905000;0.000 %;DUT 3TH
9018906000;0.000 %;DUT 3TH
9018907500;0.000 %;DUT 3TH
9018908400;0.000 %;DUT 3TH
9019101000;0.000 %;DUT 3TH
9019101000;0.000 %;DUT 3TH
9019109000;0.000 %;DUT 3TH
9019109000;0.000 %;DUT 3TH
9019200000;0.000 %;DUT 3TH
9019201000;0.000 %;DUT 3TH
9019202000;0.000 %;DUT 3TH
9019209000;0.000 %;DUT 3TH
9020000080;1.700 %;DUT 3TH
9020001010;0.000 %;DUT 3TH
9020009091;0.000 %;DUT 3TH
9020009099;1.700 %;DUT 3TH
9021101000;0.000 %;DUT 3TH
9021109000;0.000 %;DUT 3TH
9021211000;0.000 %;DUT 3TH
9021310000;0.000 %;DUT 3TH
9021399000;0.000 %;DUT 3TH
9021500000;0.000 %;DUT 3TH
9021901000;0.000 %;DUT 3TH
9021909000;0.000 %;DUT 3TH
9022120000;0.000 %;DUT 3TH
9022130000;0.000 %;DUT 3TH
9022140000;0.000 %;DUT 3TH
9022190000;0.000 %;DUT 3TH
9022210000;0.000 %;DUT 3TH
9022300000;0.000 %;DUT 3TH
9022902000;0.000 %;DUT 3TH
9022908000;2.100 %;DUT 3TH
9022908000;2.100 %;DUT 3TH
9023001000;0.000 %;DUT 3TH
9023008000;0.000 %;DUT 3TH
9024104000;0.000 %;DUT 3TH
9024108000;0.000 %;DUT 3TH
9024800000;0.000 %;DUT 3TH
9024801100;0.000 %;DUT 3TH
9024809000;0.000 %;DUT 3TH
9024809000;0.500 %;DUT 3TH
9024809000;1.100 %;DUT 3TH
9024900000;0.000 %;DUT 3TH
9025118090;2.800 %;DUT 3TH
9025190000;0.000 %;DUT 3TH
9025190090;0.000 %;DUT 3TH
9025192000;0.000 %;DUT 3TH
9025192090;0.000 %;DUT 3TH
9025198090;0.000 %;DUT 3TH
9025198090;0.500 %;DUT 3TH
9025198090;1.100 %;DUT 3TH
9025802000;2.100 %;DUT 3TH
9025804030;3.200 %;DUT 3TH
9025804089;3.200 %;DUT 3TH
9025808090;2.100 %;DUT 3TH
9025900090;0.000 %;DUT 3TH
9025900090;0.800 %;DUT 3TH
9025900090;1.600 %;DUT 3TH
9026102100;0.000 %;DUT 3TH
9026102900;0.000 %;DUT 3TH
9026108100;0.000 %;DUT 3TH
9026108900;0.000 %;DUT 3TH
9026108900;0.000 %;DUT 3TH
9026202000;0.000 %;DUT 3TH
9026204000;0.000 %;DUT 3TH
9026208000;0.000 %;DUT 3TH
9026802000;0.000 %;DUT 3TH
9026808000;0.000 %;DUT 3TH
9026900000;0.000 %;DUT 3TH
9027101000;0.000 %;DUT 3TH
9027101000;1.300 %;DUT 3TH
9027109000;0.000 %;DUT 3TH
9027109090;1.300 %;DUT 3TH
9027200000;0.000 %;DUT 3TH
9027300000;0.000 %;DUT 3TH
9027500000;0.000 %;DUT 3TH
9027800500;0.000 %;DUT 3TH
9027801100;0.000 %;DUT 3TH
9027801700;0.000 %;DUT 3TH
9027802000;0.000 %;DUT 3TH
9027808000;0.000 %;DUT 3TH
9027809100;0.000 %;DUT 3TH
9027809900;0.000 %;DUT 3TH
9027810000;0.000 %;DUT 3TH
9027893000;0.000 %;DUT 3TH
9027899000;0.000 %;DUT 3TH
